# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
9.261596523116323023e-04,5.141808901401979199e-04,4.119787609716753403e-04,9.615714844253416774e-04,5.485342108942051383e-04,4.130372767071498110e-04,5.488555509518862211e-04,2.742930912904760488e-02,1.873605728498660028e+00,8.413873655615445495e-04,4.254687412441531067e-04,4.159186237033865021e-04,4.253346740858314555e-04,3.366045955621869978e-02,1.610735870490316302e+00,0.000000000000000000e+00
9.107124012402021329e-04,5.014942102052179305e-04,4.092181920799354915e-04,1.131921716954647703e-03,7.032564111189761871e-04,4.286653037568266067e-04,7.035313270143044940e-04,1.791722500836613260e-02,1.310598902753554285e+00,1.007256606242025974e-03,5.843375443175379685e-04,4.229190627840948794e-04,5.842627428082556576e-04,3.189586649719988037e-02,1.260864359763218090e+00,0.000000000000000000e+00
9.098366736384861601e-04,5.009272156693189617e-04,4.089094564791439243e-04,9.469282513092611457e-04,5.354791053774995329e-04,4.114491446036106447e-04,5.358034742060413568e-04,2.705285931932802437e-02,2.242484136659186333e+00,8.324893421831419064e-04,4.167282088848326066e-04,4.157611321931005475e-04,4.165975874201495194e-04,2.221371423064976564e-02,2.284530086908489466e-01,0.000000000000000000e+00
9.160213737251321573e-04,5.082876746297537067e-04,4.077336993082389415e-04,1.082211457532904382e-03,6.552212217352389959e-04,4.269902330836177580e-04,6.554915453717148188e-04,1.769820759281291733e-02,1.508948853297624737e+00,9.542583585677487726e-04,5.351818360821521039e-04,4.190765220557932861e-04,5.351016196838903139e-04,2.777562830454463616e-02,1.382740735221887007e+00,0.000000000000000000e+00
9.028490123765027650e-04,4.945745346784416159e-04,4.082744774852007665e-04,9.384310191279159269e-04,5.217804661827228586e-04,4.166505512128222026e-04,5.220864873813909441e-04,2.167540246021628855e-02,1.328435011178953573e+00,8.112324319705210406e-04,4.018106355252263067e-04,4.094217973663019823e-04,4.016820748476184399e-04,3.219216565902022209e-02,1.278827284404542297e+00,0.000000000000000000e+00
9.295695414580900512e-04,5.219664089383242939e-04,4.076031319005352874e-04,9.905062403367270209e-04,5.797631505600524477e-04,4.107430905851143683e-04,5.800962157749998613e-04,2.452886452472582968e-02,1.808907705504680052e+00,8.639329938779934494e-04,4.528174844235457086e-04,4.111155062002220216e-04,4.526779249147057675e-04,3.673079252311410581e-02,2.052370991150382906e+00,0.000000000000000000e+00
9.103062122371641989e-04,5.015619390565490780e-04,4.087442716712409523e-04,1.133074766368649504e-03,7.255173251674961864e-04,4.075574410856619878e-04,7.258816493937608229e-04,1.861900441324448180e-02,9.125475972832646221e-01,9.956667884960298393e-04,5.864740259953251647e-04,4.091927589394765393e-04,5.863176327358827220e-04,3.025449889507098034e-02,7.336882348172366619e-01,0.000000000000000000e+00
9.185700321896992119e-04,5.091440559052453881e-04,4.094259762070500829e-04,9.057534758568859317e-04,4.981197296093875472e-04,4.076337458432784870e-04,4.984068031799448193e-04,2.069633170171681150e-02,1.640986854123184457e+00,7.877943777962575752e-04,3.810267408431472123e-04,4.067676368303093965e-04,3.809132971740427287e-04,3.966420673271704722e-02,1.610045633336994797e+00,9.057534758568859317e-04
9.347313900163614978e-04,5.260231792391928526e-04,4.087082112899688966e-04,9.099520511448471512e-04,5.018076851792145285e-04,4.081443693148829703e-04,5.020825820704703226e-04,2.166593642538713199e-02,1.659376152209006250e+00,7.967112896834276049e-04,3.876592636669353407e-04,4.090520265690966674e-04,3.875505826434670707e-04,4.263384114116930412e-02,1.679886205121874809e+00,0.000000000000000000e+00
9.057410793599395731e-04,4.979930217040360978e-04,4.077480570173220567e-04,1.076707636890378642e-03,6.532147822976444671e-04,4.234928546504797579e-04,6.534824759792137684e-04,1.071485709487773365e-02,5.798815441085025668e-01,9.440938450439287279e-04,5.318035666569516850e-04,4.122902792465837538e-04,5.317235988505099840e-04,1.719390346160097963e-02,1.308889386971713975e+00,0.000000000000000000e+00
