# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
1.124166453395291591e-03,6.765285253347061000e-04,4.476379270156340389e-04,1.364796473238144136e-03,9.135321857424319545e-04,4.512642893435743767e-04,9.142729974182826685e-04,1.831968096832375659e-01,1.459286863740999252e+01,5.152291115245660053e-02,5.105077552489783316e-02,4.721353965701401622e-04,5.085083565564054581e-02,2.452393863416754693e-01,1.705813438881887123e+01,0.000000000000000000e+00
1.135516058213320275e-03,6.889673566818485181e-04,4.465487006026260517e-04,1.385731972977592881e-03,9.381316500828631175e-04,4.476003271101655981e-04,9.391420665076628902e-04,1.861460187106423747e-01,1.480782744754105806e+01,5.145335146707368662e-02,5.098580968451297407e-02,4.675421248070251107e-04,5.078610822644176459e-02,2.461411503023291925e-01,1.694503070058999583e+01,0.000000000000000000e+00
1.114625378559526772e-03,6.698776923974250229e-04,4.447476851945542553e-04,1.334301986692783661e-03,8.863339306636979073e-04,4.479680536037665851e-04,8.871814971802209453e-04,1.744262853333794772e-01,1.422395332995802164e+01,5.164353207332368634e-02,5.116992288002378958e-02,4.736089058228245543e-04,5.096936784650420160e-02,2.458656319641561450e-01,1.683582143805688247e+01,1.334301986692783661e-03
1.115340131094699153e-03,6.716598633268385269e-04,4.436802696642537709e-04,1.338944216961011555e-03,8.912155163771887274e-04,4.477286975810466853e-04,8.919855950174215972e-04,1.923187411163745086e-01,1.516524055751506239e+01,5.166627130793399747e-02,5.119350602673975598e-02,4.727651776730196795e-04,5.099290995832977264e-02,2.508055786322209713e-01,1.718434206995880231e+01,0.000000000000000000e+00
1.099256005235997244e-03,6.564649424461171815e-04,4.427910609708905505e-04,1.330587239834361618e-03,8.861635302771843923e-04,4.444237082867720577e-04,8.870693098114951301e-04,1.900718387633443807e-01,1.509673207823652774e+01,5.164496901318359895e-02,5.117530305661115858e-02,4.696658207545693670e-04,5.097470615834595598e-02,2.513417476112351778e-01,1.693361107009695843e+01,1.330587239834361618e-03
1.101804116726580506e-03,6.602016660992299354e-04,4.416024510724225012e-04,1.439016551658925131e-03,9.940961183654882863e-04,4.449204338708936555e-04,9.947008510588284998e-04,1.805178243177722741e-01,1.479668739225598983e+01,5.182937880411139092e-02,5.135954714346802757e-02,4.698320847979200392e-04,5.115871590065072111e-02,2.600943096248897191e-01,1.733859316579764709e+01,0.000000000000000000e+00
1.095871217291866572e-03,6.556003129244732238e-04,4.402709026838605866e-04,1.410577464931910560e-03,9.671939535312250964e-04,4.433835117471596698e-04,9.678089564844359399e-04,1.873153626303984687e-01,1.535104608666733839e+01,5.184522097098212545e-02,5.137611593916532882e-02,4.691041979981971292e-04,5.117513705682402020e-02,2.535040376618614144e-01,1.692438800673699006e+01,0.000000000000000000e+00
1.085263817119684572e-03,6.459242184141755034e-04,4.393395996537057219e-04,1.403220599823971253e-03,9.637809721642129736e-04,4.394396299118405349e-04,9.648425821208696717e-04,1.877500175580674446e-01,1.513520187273388728e+01,5.172594560763134341e-02,5.126129165313890457e-02,4.646535578453009699e-04,5.106061806090959193e-02,2.515498812498623282e-01,1.692616807058220729e+01,0.000000000000000000e+00
1.079076283705480326e-03,6.413667777335231839e-04,4.377095050624623860e-04,1.333324341907254559e-03,8.932088671754750270e-04,4.401154719599862666e-04,8.941731047833691073e-04,1.882124346342251842e-01,1.517099702369887382e+01,5.171367740784162809e-02,5.124829684883721453e-02,4.653806793493639200e-04,5.104744292378039089e-02,2.550028248720521695e-01,1.727104204607894644e+01,0.000000000000000000e+00
1.078249701869084427e-03,6.416067823746298944e-04,4.366429190880846624e-04,1.325332588518023623e-03,8.817030386472609130e-04,4.436295516608792676e-04,8.823877815664684385e-04,1.910879212072427169e-01,1.563760909048141912e+01,5.178978820802950661e-02,5.131893591043629882e-02,4.708520307466937762e-04,5.111790192273130140e-02,2.581851302479148957e-01,1.730542616121238098e+01,1.325332588518023623e-03
1.072543286430485904e-03,6.357806842061108910e-04,4.367626012374765704e-04,1.294169378409620440e-03,8.579331815348094966e-04,4.362361962396082244e-04,8.588175210893057116e-04,1.956192168663261344e-01,1.574802018835907802e+01,5.171423673606182631e-02,5.125253472242893155e-02,4.617017976259851883e-04,5.105156545808533369e-02,2.572482464604829433e-01,1.733066618576413020e+01,1.294169378409620440e-03
1.073932119904016718e-03,6.390971700656859636e-04,4.348349502253497307e-04,1.291092732341013981e-03,8.532025702094422253e-04,4.378901681948697312e-04,8.539887177779285346e-04,2.045094155296608707e-01,1.596821725153131410e+01,5.175161477299171364e-02,5.128881786331015991e-02,4.627973679747857138e-04,5.108770621379595672e-02,2.615117466597874918e-01,1.760962333151837811e+01,1.291092732341013981e-03
1.066264647654842227e-03,6.326777264551678315e-04,4.335869235411395246e-04,1.284935620210562231e-03,8.451282960272186919e-04,4.398073223932269277e-04,8.458992337666790826e-04,1.984587302907651063e-01,1.587872468249406666e+01,5.176924772433865590e-02,5.130238953328451756e-02,4.668578226512243149e-04,5.110123740868004194e-02,2.556250840692667059e-01,1.724507241364335641e+01,1.284935620210562231e-03
1.067989704987415541e-03,6.349365352279880224e-04,4.330531692176009528e-04,1.362324142338900259e-03,9.237712500700061410e-04,4.385528972927695305e-04,9.243988719195641050e-04,2.061673170953370882e-01,1.629768480631173588e+01,5.188959632938303090e-02,5.142596140658612508e-02,4.636351741704979588e-04,5.122466184291592228e-02,2.618346735746868714e-01,1.756163533771177754e+01,0.000000000000000000e+00
1.046151760903662716e-03,6.146948433215197608e-04,4.314569180852676779e-04,1.325967000512820199e-03,8.879816144592098939e-04,4.379853895760976745e-04,8.889441750433786822e-04,2.017586376258501402e-01,1.603836188989225775e+01,5.176364392963658800e-02,5.129816948646435948e-02,4.654750708693968560e-04,5.109712753267330043e-02,2.498974208791281126e-01,1.689033170434413478e+01,0.000000000000000000e+00
1.052234162032502631e-03,6.209506480135655463e-04,4.312835146188166062e-04,1.420515890848556831e-03,9.866705812681983261e-04,4.338453139690312522e-04,9.877663654093123483e-04,2.057099927301217768e-01,1.618185125559102744e+01,5.183653294316096366e-02,5.137670025652380651e-02,4.598324060369329966e-04,5.117567436385163371e-02,2.541955414285457238e-01,1.719283386709867045e+01,0.000000000000000000e+00
1.041548755660806711e-03,6.111505875177247662e-04,4.303981676206062191e-04,1.307360036575811856e-03,8.748243134404118208e-04,4.325357245212968038e-04,8.757684277925930922e-04,1.930855939727198212e-01,1.561026238399790600e+01,5.176989050539807652e-02,5.131005723373709138e-02,4.598332715995869370e-04,5.110892312668580129e-02,2.506841127025682958e-01,1.701799185835989192e+01,0.000000000000000000e+00
