# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
7.712787240613598301e-04,5.255338573407882180e-04,2.457448662561488410e-04,7.956288283735158794e-04,5.483491149211731138e-04,2.472797101608381642e-04,5.485979481463584698e-04,2.712497418659947854e-02,2.258030896657146513e+00,6.899774817009122693e-04,4.414725822262968963e-04,2.485048994746153731e-04,4.413789707385145570e-04,3.814398621528555799e-02,9.639201926183886826e-01,0.000000000000000000e+00
7.553344186933517741e-04,5.103387746087119630e-04,2.449956439685341725e-04,8.470290526424327417e-04,6.012240847912690873e-04,2.458049679666550382e-04,6.014503342697954469e-04,2.339894692727776532e-02,1.440016020002076402e+00,7.481693714082963964e-04,5.006759492203963083e-04,2.474934231089074448e-04,5.005924248237651492e-04,3.799401531962567219e-02,1.305476927373092622e+00,0.000000000000000000e+00
7.773487381045730924e-04,5.317916228647091284e-04,2.455571171169062682e-04,9.952221295125560953e-04,7.437019919471201876e-04,2.515201388358411839e-04,7.439491756951293862e-04,2.267635960876073636e-02,2.024914454581448808e+00,8.749741131787577494e-04,6.255807267489179192e-04,2.493933845264247962e-04,6.255114168769719974e-04,3.750283889901381840e-02,7.937956899404525757e-01,0.000000000000000000e+00
7.496081656659333604e-04,5.051811610738173161e-04,2.444270060724638440e-04,7.474683797992174054e-04,5.023279979742789570e-04,2.451403815939556807e-04,5.026077303399474486e-04,2.523163541551733460e-02,1.820978438598103821e+00,6.333377206391548877e-04,3.877123422996349433e-04,2.456253805499374488e-04,3.876026692530424363e-04,4.188401587682333976e-02,1.458692978660110384e+00,7.474683797992174054e-04
7.549374739879722565e-04,5.103909851583166837e-04,2.445464877266513831e-04,7.469679901352344010e-04,5.005916126330183088e-04,2.463763764627935836e-04,5.008767690395113598e-04,2.370020244551541977e-02,1.611297374387504533e+00,6.288564845011864694e-04,3.834339438958235080e-04,2.454225391931517388e-04,3.833229606818353116e-04,3.393835801940355001e-02,9.373896304750815034e-01,7.469679901352344010e-04
7.544243841000431794e-04,5.096464750595065905e-04,2.447779080342870348e-04,9.105682082239552767e-04,6.613753360556623179e-04,2.491928714175989639e-04,6.616246771545363078e-04,2.022909845591314495e-02,1.696041130664525554e+00,7.898636365639447000e-04,5.441874083679735640e-04,2.456762289941774721e-04,5.441101477198638948e-04,3.564877330284887957e-02,9.510200801305472851e-01,0.000000000000000000e+00
7.467099818081516203e-04,5.024118664512068145e-04,2.442981153666202803e-04,7.616720927578012447e-04,5.135270177907798675e-04,2.481450786050002385e-04,5.138326764386136553e-04,2.005166561724192401e-02,1.707220182142918929e+00,6.393654564717776148e-04,3.936575272661842206e-04,2.457079297581978516e-04,3.935310917366219578e-04,3.071824383559128985e-02,9.725511365104466677e-01,0.000000000000000000e+00
7.518585534079589953e-04,5.077650710982778469e-04,2.440934806261484135e-04,7.517705401239384343e-04,5.046078284587045401e-04,2.471627106835570234e-04,5.048882216759071175e-04,2.479610890126671477e-02,2.213328462239587680e+00,6.338557705404983863e-04,3.886084793870364998e-04,2.452472917060662355e-04,3.885012957182129643e-04,2.596259339408385838e-02,-7.513492874568328261e-02,0.000000000000000000e+00
7.338777066522991430e-04,4.896388186739870311e-04,2.442388888781313393e-04,8.852459313135431019e-04,6.334422052734427861e-04,2.518037262710831376e-04,6.337089253228777534e-04,1.436063623602020119e-02,1.159451072249794379e+00,7.509433596595367546e-04,5.044165210560640081e-04,2.465268394016790284e-04,5.043336001243525941e-04,1.895776478317842684e-02,9.214973390626255423e-01,0.000000000000000000e+00
7.287113629454905527e-04,4.850041302446736415e-04,2.437072329717301943e-04,8.739110456349047113e-04,6.283103742582228082e-04,2.456006742062209693e-04,6.285465899791352166e-04,2.210020039977354800e-02,1.871477730310289189e+00,7.663457260225439325e-04,5.221492127649965571e-04,2.441965113541323413e-04,5.220685292574147934e-04,2.730384864179163928e-02,1.878503356128931046e-01,0.000000000000000000e+00
