# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
1.277833504300747783e-03,7.076128915016058687e-04,5.702206110430430670e-04,1.578328689483607947e-03,9.012736386105802853e-04,6.770550533416560450e-04,9.019932639848111380e-04,1.463586911043371630e-01,1.070016725078960462e+01,5.096769928863421201e-02,5.001841154576275317e-02,9.492879423654782337e-04,4.982242091354616847e-02,2.932056755649785629e-01,1.007708396380621529e+01,0.000000000000000000e+00
1.282966267373264338e-03,7.202306807541506220e-04,5.627355879930310808e-04,1.568630919560775293e-03,9.017338258369514978e-04,6.668970913273773640e-04,9.026729576490440284e-04,1.472383470701331687e-01,1.071714781536059746e+01,5.095234263579278416e-02,5.001947231953501882e-02,9.328705291102275601e-04,4.982335533832364660e-02,2.973692533801798876e-01,1.005781534353591233e+01,1.568630919560775293e-03
1.266278561702842680e-03,7.016343670329661109e-04,5.646441957607864839e-04,1.537693699540954809e-03,8.700773139444497803e-04,6.676163864049447158e-04,8.709244956986241003e-04,1.459703612997278466e-01,1.075434480224060074e+01,5.102465687040141223e-02,5.008955530204342588e-02,9.351015658328926160e-04,4.989307880664457795e-02,2.996651084310610336e-01,1.015141260696546155e+01,1.537693699540954809e-03
1.262788097208497043e-03,7.053755361994262785e-04,5.574125621362637211e-04,1.546964545836782955e-03,8.775140045073053646e-04,6.694505451551300591e-04,8.782880087061519740e-04,1.484226968845393790e-01,1.077055710584311754e+01,5.113046400910656319e-02,5.018726507498232070e-02,9.431989958240499751e-04,4.999046914033599548e-02,3.055125138957757724e-01,1.011373360769502661e+01,0.000000000000000000e+00
1.247390978916999025e-03,6.919978839389241947e-04,5.553930952054485053e-04,1.532222451050839658e-03,8.741319288096819403e-04,6.580905257492087723e-04,8.750302112825712481e-04,1.462989346405335900e-01,1.078310770255332329e+01,5.100449057441314854e-02,5.007685340839273386e-02,9.276374692160180725e-04,4.988043232138035521e-02,2.954089382507094075e-01,1.015464117641822384e+01,1.532222451050839658e-03
1.250991502177946054e-03,6.960829153460043909e-04,5.549085857773148993e-04,1.618817456122968214e-03,9.527373147734795756e-04,6.660801402811933379e-04,9.534057037793804189e-04,1.446542758379428528e-01,1.079316708527542090e+01,5.150267207859484525e-02,5.058451284524760616e-02,9.181586701013941601e-04,5.038647561257259683e-02,3.043458279184549919e-01,1.016512926233554204e+01,0.000000000000000000e+00
1.238506010772556353e-03,6.927327730738126960e-04,5.457732379986834177e-04,1.613492160455308987e-03,9.467765863981127692e-04,6.667155700294339358e-04,9.474448667535095457e-04,1.486997609812555354e-01,1.077210902794898040e+01,5.163823523094979856e-02,5.072393473817373571e-02,9.143007854875305398e-04,5.052532446122232068e-02,3.087323540090861074e-01,1.016867412701103390e+01,0.000000000000000000e+00
1.224439565084275289e-03,6.786978648303007133e-04,5.457417011658880239e-04,1.590035333056076701e-03,9.440187516572352876e-04,6.460165812400408148e-04,9.450248649915003393e-04,1.522572577855855758e-01,1.087567561204189204e+01,5.129410008549147720e-02,5.040341622934417509e-02,8.906838589064903881e-04,5.020592731809152276e-02,3.051177316202690060e-01,1.024669343498971763e+01,0.000000000000000000e+00
1.220514619451429838e-03,6.763826098168909976e-04,5.441320100699352427e-04,1.524600566000796015e-03,8.791855320201388737e-04,6.454150332588358841e-04,8.801146336121735622e-04,1.468285786693370731e-01,1.089988972754138175e+01,5.126082966126745133e-02,5.035661055478277137e-02,9.042197432077218704e-04,5.015908757050571015e-02,2.898014828233226869e-01,1.022598294272174790e+01,1.524600566000796015e-03
1.224237831922166337e-03,6.827977187563095312e-04,5.414401126845018323e-04,1.529979409944702204e-03,8.720312763461916979e-04,6.579481300904594515e-04,8.727191707236126462e-04,1.509705903378142922e-01,1.094842134273488199e+01,5.161799108074145020e-02,5.069944580669617090e-02,9.185449949225063396e-04,5.050072367949758056e-02,3.044703551813842113e-01,1.022826210781786571e+01,0.000000000000000000e+00
1.216756780930618826e-03,6.720787439801225154e-04,5.446780387646481128e-04,1.501173889823442754e-03,8.616939887274167442e-04,6.394798969960815592e-04,8.625919162670203817e-04,1.455174251640894978e-01,1.092671529555802756e+01,5.133783426059641830e-02,5.043837069041333387e-02,8.994634300556619572e-04,5.024049568342642269e-02,2.928164621270866741e-01,1.024744505561975139e+01,1.501173889823442754e-03
1.218325296228632689e-03,6.769737541849570918e-04,5.413515430112230374e-04,1.498691303750670145e-03,8.511822910920258329e-04,6.475090102621978809e-04,8.519757231562073750e-04,1.479773301693158294e-01,1.087529273704560850e+01,5.169841688016296039e-02,5.080259719723295014e-02,8.958197069097747047e-04,5.060327750120534318e-02,3.098056659161852466e-01,1.029942328965844389e+01,1.498691303750670145e-03
1.211711334380720026e-03,6.725962048415354668e-04,5.391151299213658250e-04,1.480654398388680203e-03,8.304164012582670095e-04,6.502380018511237777e-04,8.312198526170789473e-04,1.459913001109798270e-01,1.096294091503871293e+01,5.172987104939269498e-02,5.082557129779022992e-02,9.043000388857440428e-04,5.062610759560703944e-02,3.046544642281057147e-01,1.028522245720815143e+01,1.480654398388680203e-03
1.208940015164850423e-03,6.696382576805301945e-04,5.393017559846215343e-04,1.548557892434358069e-03,8.953441706364087148e-04,6.532137217546401392e-04,8.959973379573236323e-04,1.477248552783144153e-01,1.100941986995087341e+01,5.193011278278225618e-02,5.102109915750269870e-02,9.090130866385144701e-04,5.082122719639220465e-02,3.003483884036728391e-01,1.032808127496246264e+01,0.000000000000000000e+00
1.188864388166892055e-03,6.547266479986880256e-04,5.341377396602415423e-04,1.509244380623198187e-03,8.746019676249171737e-04,6.346424179788474288e-04,8.755441038647409366e-04,1.444332491503609872e-01,1.103708860881663867e+01,5.168365037281415914e-02,5.080030489862034232e-02,8.833461872664473804e-04,5.060103671378387430e-02,3.014520286566167995e-01,1.036320421807322489e+01,0.000000000000000000e+00
1.195122336170282001e-03,6.607246322481784111e-04,5.343977019604008710e-04,1.584746118631243442e-03,9.595307267210003224e-04,6.252153952161842521e-04,9.605657634972362751e-04,1.460566457679027264e-01,1.101788278858796311e+01,5.154153982455889071e-02,5.066245101207576818e-02,8.790891129003576814e-04,5.046402923297439724e-02,2.877668158143636412e-01,1.002548813198663424e+01,0.000000000000000000e+00
1.182701481198780453e-03,6.510741683241770463e-04,5.316273172019600219e-04,1.477860156257289554e-03,8.541901999186458797e-04,6.236699568727912700e-04,8.550928602955501891e-04,1.495792457350180737e-01,1.110423766697634562e+01,5.173932762795917933e-02,5.086909719372712663e-02,8.702298822531951208e-04,5.066947619213465343e-02,3.052629397908487863e-01,1.046103138804756405e+01,1.477860156257289554e-03
